created_time,user_id,text,is_retweet,is_quote,is_reply,tags,sentiment_scores,is_real
2022-07-13 19:29:54,1519366988618940417,زنگ زد که تو یه برنامه زنده رادیویی به مناسبت فلانمین سالگرد چی چیه همراه اول، اقای دکتر فلانی ۱۵تا شماره انتخاب کردن، شما جزعی ازشون هستی.. گفت خیلی خوشحالم که این خبرو میدم که شما برنده کمک هزینه سفر به کربلا شدین خندیدم گفتم ولی من نه نمیدونم چرا قط کردفک کنم داشت ضبط میشد,False,False,False,{'hamrah_aval'},1,1
2022-07-13 19:18:50,723264750537314305,نه، برا ما نت همراه اول داغونه، وای فا خونگی خیلی بهتره,False,False,True,{'hamrah_aval'},0,1
2022-07-13 18:55:01,1546557914047037440,خوب دم ایرانسل و همراه اول گرم اگر اینطوره,False,False,True,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 18:46:31,740096149055492096,همراه اول و اخر,False,False,True,{'hamrah_aval'},0,1
2022-07-13 18:46:26,1309037728449859584,اینترنت adsl سرعتش در حد کیلوبایت شده اینترنت همراه اول و رایتل هم h+ جناب آقای رضا شاه پهلوی نور بهت بباره بزرگ مرد باید اون موقع بجای عمامه برداشتن باید گردن قطع میکردی که شیعه‌سانان اینطوری زخمیمون نمیکردن هر شب,False,False,False,"{'hamrah_aval', 'rightel'}",1,1
2022-07-13 18:46:01,2166863552,اینترنت همراه اول از اینترنت خانگی خیلی سریعتره … احتمالا دیگه این ماه خانگی رو شارژ نکنم,False,False,False,{'hamrah_aval'},1,1
2022-07-13 18:42:32,1360302841911508997,الان رو نبینیند همه نت دارن و چت و فلان. در کنار درس خوندن واسه کنکور، اون بدبخت ترجمه هم میکرد، منم پول توجیبی‌م رو سیو میکردم، از سر و تهمون میزدیم میشد پول شارژ و قبض موبایل. یه طرحی داشت همراه اول که ۱۲ شب تا ۷ صبح خیلی تماس ارزون بود.,False,False,True,{'hamrah_aval'},0,1
2022-07-13 18:34:38,1476809144665530368,برای همراه اولargovpn ایرانسل super vpn,False,False,True,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 18:30:07,1408517400119623681,هردو دارم ولی همراه اول بهتره,False,False,True,{'hamrah_aval'},1,1
2022-07-13 18:14:30,1378970222,بر اساس گزارش‌ها از ایران، دسترسی کاربران اینترنت موبایل (ایرانسل و همراه اول) در ایران، به گوگل و بینگ، پرکابردترین موتورهای جستجو در اینترنت، با فعال‌سازی غیرقابل تغییر حالت «جستجوی ایمن»، که برای کودکان طراحی شده، محدود شده است. #دسترسی_به_اینترنت #سانسور,False,False,False,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 18:03:35,887419300302270464,دیتای همراه اول. گوگل هم دیس کردم اما بازم safe روشنه. فعلا با گوشی. با سیستم چک نکردم.,False,False,True,{'hamrah_aval'},1,1
2022-07-13 17:57:03,917433005517492225,همراه اول و ایرانسل هم دو تنه سرویس کردن دم ب دیقه بسته‌ی فلان، بسته‌ی بیسار! کاش بلاک کنم بره.,False,False,False,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 17:11:27,1348371393658953733,آقای ایرانسل آقای همراه اول همیشه در روی یک پاشنه نمیچرخه و ظلم باقی نمیمونه و اون روز باید پاسخگو باشید.,False,False,False,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 17:01:53,1413615333060059142,نوب سگ‌های توی خونه چرا گوگل safesearch رو روی شبکه ایرانسل و همراه اول فعال کرده؟ در چند روز گذشته بروی شبکه دیتاسنتر‌های داخل ایران و شبکه اینترنت همراه اختلال dns وجود داشت. dns چیه؟ سرویسی که اسم رو به آی پی تغییر میده تا شما آی پی حفظ نکنی و اسم حفظ کنی. خطا به چه صورت بود؟ ۱,False,False,False,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 16:58:01,1217103829830897664,دوستانی که می‌خوان از شر #اینترنت کودک که #جمهوری_اسلامی برای همه فعال کرده خلاص بشن این پست رو تو اینستاگرام ببینن من خودم انجام دادم اوکیه #ایرانسل #همراه_اول,False,False,False,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 16:44:05,1157269551492603904,برای مجموعه‌ام یه شعار میخوام ممنون میشم نظرات و ایده هاتون را به اشتراک بگذارید تولیدکننده بلور و پلاستیک آشپزخانه (MVH) هستیم... مثال: همراه اول: هیچکس تنها نیست اپل: think different.. به پاس قدردانی هدیه ناقابلی از تولیدات به برگزیده تقدیم میشه #ریتوییت_لطفا,False,False,False,{'hamrah_aval'},0,1
2022-07-13 16:39:21,1163449343598313476,قفل کودک #گوگل؛ خلاف قانون‌اساسی و قانون حمایت‌ از مصرف‌کننده گزارش‌ها از قفل شدن تنظیمات جستجوی گوگل و بینگ دو موتور جستجوی پرکاربرد جهانی روی حالت ایمن و فیلتر بسیاری از نتایج در برخی اپراتورها مثل همراه اول و ایرانسل حکایت دارد. مشترکان وب و آسیاتک نیز ۱,False,False,False,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 16:01:24,727789470171410432,اینترنت ایرانسل و بخری دیگه ظاهرا مشکل نداشتن. هم اینترنت همراه اول و هم ADSL مخابرات مشکل داشت. خدماتشون گوشی رو هم بر نمی‌داشتن و میگفت همه اپراتورها مشغولن! همین امروز هم خیلی‌ها همچنان دسترسیشون مختل بود ولی برای من بخش زیادیش درست شد,False,False,True,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 15:46:21,959406867175817216,گزارش‌ها از قفل شدن تنظیمات جستجوی گوگل و بینگ، دو موتور جستجوی پرکاربرد جهانی، روی حالت ایمن و فیلتر بسیاری از نتایج، در برخی اپراتور‌ها مثل همراه اول و ایرانسل خبر میدهد. به عقیده کارشناسان اینترنت، این اتفاق شبیه حالتی هست که گویی تمامی کاربران اینترنت کشور، «کودک» هستند,False,False,False,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 15:32:04,16836617,همراه اول برای هوشمندسازی وارد اراضی عباس‌آباد می‌شود,False,False,False,{'hamrah_aval'},0,1
2022-07-13 15:17:21,37419096,امتحان کردم با همراه اول سرعت داغون‌تر میشه از همه بهتر ایرانسله. جاهای مختلف جزیره رو امتحان کردم. سرعت هیچ ثباتی نداره هر وقت یه جوره ولی دیگه اون سرعت ۱۰۰ رو نمی‌ده.,False,False,True,"{'hamrah_aval', 'irancell'}",-1,1
2022-07-13 15:09:01,1502951375982018560,مثل هک همراه اول که صداشو در نیاوردن!,False,True,False,{'hamrah_aval'},-1,1
2022-07-13 15:08:38,1503759613803565067,آهان ممنون ندیده بودم حواسم نبود لطفا پیگیر مشکل همراه اول باشید تهران منطقه ده روی همراه اول نمیشه رفت با شاتل موبایل مناطق دیگه هم همینه,False,False,True,{'hamrah_aval'},1,1
2022-07-13 15:06:31,1231996211101499393,فایده نداره نه ایرانسل نه همراه اول یه دقیقه بسته تمام شه به خودت میایی شارژ رو می‌خورن,False,False,True,"{'hamrah_aval', 'irancell'}",-1,1
2022-07-13 14:59:00,1300175124772065282,تنها نیستی …. همراه اول,False,False,True,{'hamrah_aval'},1,1
2022-07-13 14:56:47,210682257,اخه ایرانسل و همراه اول دیوث اخوند پرست، صیانت رو بکن تو کون خودت و نماینده‌های جنده جمهوری اسلامی #ریدم_تو_اسلام #ریدم_تو_صیانت,False,False,False,"{'hamrah_aval', 'irancell'}",0,0
2022-07-13 14:55:44,1911762025,اگه برای اینترنت میخای یه سیم کارت مخصوص اینترنت همراه اول بخر از همراهه راضیم,False,False,True,{'hamrah_aval'},1,1
2022-07-13 14:55:39,1408164229769744392,همراه اول عزیز دیگه قرار نبود نرخ ننت رو هم رو بسته هات بکشی. د آخه مادرتو گاییدم این چه قیمتیه ?!!!,False,False,False,{'hamrah_aval'},0,1
2022-07-13 14:52:52,731901716002680832,زنگ زدم همراه اول میگم چرا دستتون تو جیب مردمه، میگه سیاست شرکته.,False,False,False,{'hamrah_aval'},0,1
2022-07-13 14:45:25,912815764855508993,چند ماه پیش اینو گفتم که همراه اول Safe Search فعال کرده. خبرش نپیچید تا سراسری عملیش کردن. حالا یه سریا اومدن میگن غیرفعال نمیشه، یه روش هست میشه، یعنی خودم تست کردم شد. منشن بده بهت بگم:),False,True,False,{'hamrah_aval'},0,1
2022-07-13 14:32:43,1227072840895270912,#همراه_اول اول تا آخرتو گاییدم با این خدمات دادنت حروم‌خورهای حرومزاده,False,False,False,{'hamrah_aval'},0,1
2022-07-13 14:30:02,1185217699753943040,با نت همراه اول و ایرانسل مشکلی نداره، فقط سرور دانشگاه مشکل داره خود تحریمی کرده,False,False,True,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 14:28:58,491117805,اگه با ایرانسل و همراه اول وصل میشی لابد دیگه.,False,False,True,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 13:35:06,714170290201305088,راه من این بود که یه سیمکارت ایرانسل انداختم تو گوشیم و خودمو راحت کردم.:)) اینترنت همراه اول واقعا به درد نخوره. آنتن دهیش هم اکثر جاها افتضاح.,False,False,True,"{'hamrah_aval', 'irancell'}",-1,1
2022-07-13 13:29:54,1231632729726431232,به گمانم همراه اول و ایرانسل اجرا کردن,False,False,True,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 12:58:56,1545800098021400576,خب میگم که فعلا فقط همراه اول,False,False,True,{'hamrah_aval'},0,1
2022-07-13 12:49:19,1541911406802481152,من دیدم مدارک من بود گفتم بزار کلی بازی درنیارم شاید کار حل شده دیگه لازم نبوده هیچی گفت مافوقم پشت خط بود گفتن بفرستش تهران نهایتا برهه حراست همراه اول شما ورود نکنین من مثل روغن داغ بالا پایین میپریدم چرا مدارک چرا امضا هارو پارههه کردی گفت #دستور این بود,False,False,True,{'hamrah_aval'},0,1
2022-07-13 12:41:44,1541911406802481152,من خودم یک میلیارد سیصد میلیون بده کاری داشتم و دارم طلبکارا ریختن سرم هیچکصم همراه اول خورد یا بهتر بگم مدیر عامل و پسرش ده برابر اینو از من خوردن حالیشون نبود ۱۵ سال اعبار کاریم نابود شد مجبور شدم از دست طلبکار فرار کنم,False,False,True,{'hamrah_aval'},0,1
2022-07-13 12:39:27,1541911406802481152,۶ سال پیش مدیر عامل قبلی همراه اول وحید صدوقی (یا امنیتی یا سپاهی یا ارتباطات فوقعالاده قوی داره) ایشون سال اخرش که میدونست رفتنیه ۲۰۰۰ میلیارد تومن ۳ ۴ مدل فساد داشت یکی ازین فساد هاش حدود ۵۰۰ میلیارد تومن خطهای رند همراه اول بازار با تردستی به زور گرفت چهل پنجاه نفر,False,False,True,{'hamrah_aval'},-1,1
2022-07-13 12:17:51,991844828,آموزش غیرفعال کردن قابلیت Safe Search گوگل کروم! ۱_۱ همراه اول و ایرانسل با فرض کودک بودن همه مشترکین خود، قابلیت safe search گوگل رو به شکل قفل شده (بدون امکان غیرفعال‌سازی) فعال کردند,False,False,False,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 12:15:46,1059187684210438144,بله بدون فیلتر شکن در این حالت قرار میگیره هم ثابت هم همراه اول,False,False,True,{'hamrah_aval'},0,1
2022-07-13 12:12:09,2202177562,یه روش ساده برای دور زدن Safe search گوگل که قفل شده رو ایرانسل و همراه اول: از کروم اندروید Setting --> Privacy and Security--> Use Secure DNS --> Choose Another Provider --> Cloudflare (۱٫۱.۱٫۱) رو بزنید درست میشه. لطفا به اشتراک بذارین بقیه هم یاد بگیرن!,False,False,False,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 12:09:14,1483418089400193026,تنها نیستی همراه اول,False,False,True,{'hamrah_aval'},-1,1
2022-07-13 12:07:15,1528009176668114944,#طرح_صیانت همراه اول و ایرانسل قابلیت safe search رو خودشون پیاده و روی اینترنتمون دارن اعمال میکنن,False,False,False,"{'hamrah_aval', 'irancell'}",0,0
2022-07-13 12:00:03,446196033,آره. فک کنم هفتاد هشتاد هزار تومن هم روی صورتحساب اومده باشه: (دریافت تماس همراه اول این جا دقیقه‌ای ۱۳ هزار تومنه.,False,False,True,{'hamrah_aval'},0,1
2022-07-13 11:57:50,1059187684210438144,امتحان کردم مشکلی نداره هم ثابت هم همراه اول,False,False,True,{'hamrah_aval'},1,1
2022-07-13 11:57:20,856918328308371458,ایرانسل و همراه اول و رایتل,False,False,True,"{'hamrah_aval', 'rightel', 'irancell'}",0,0
2022-07-13 11:56:31,1157747215600955392,ایرانسل، همراه اول، شاتل، رایتل، سامانتل,False,False,True,"{'hamrah_aval', 'rightel', 'irancell'}",0,0
2022-07-13 11:56:13,834762781245239296,همین امروز صبح به دوستان گفتم این رو، اونها تست کردن من هم مثل شما ضایع شدم. بعد فهمیدم که رایتل این کارو کرده همراه اول بازه ایرانسلو تست نکردم ولی #رایتل safe search داره و قطعش هم نمیشه کرد. البته این جدید نیست، حدود یک ماهه که اینجوریه.. #حرکت_خوب,False,False,True,"{'hamrah_aval', 'rightel', 'irancell'}",0,1
2022-07-13 11:55:00,740378221,اختصاص بودجه به دوستان و حلقه‌ی نزدیک!!! تنها دستاوردی ست که طی سالها پشت کلمه‌ی بومی از جیب مردم برداشت شده است «شورای عالی فضای مجازی خواستار ایجاد مرورگر و موتور جستجوی بومی شد» سال ۹۳ یوز با سرمایه‌گذاری میلیاردی رونمایی شد. سال ۹۹ همراه اول از «ذره‌بین» رونمایی کرد.,False,False,False,{'hamrah_aval'},0,1
2022-07-13 11:54:46,1078152426195173381,فیلترشکنت رو قطع کن و با نت همراه اول و یا ایرانسل بیا,False,False,True,"{'hamrah_aval', 'irancell'}",0,0
2022-07-13 11:52:01,1351601092480684034,جناب سلطانی حق با شماست در اینترنت همراه اول و ایران سل اختلال ایجاد شده است,False,False,True,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 11:49:39,509877823,فیلم آموزش روش خاموش کردن safesearch با تغییر DNS با اپلکیشن کلودفلر (۱٫۱.۱٫۱) #ایرانسل #همراه_اول #اینترنت,False,False,False,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 11:48:41,1283840821729476608,راستش هنوز هم نمی‌دونم میشه یا نه چون فعلا خط قطع شده اما به اپلیکیشن همراه اول دسترسی دارم بعدش همش دو هزار تومنه که قابل نداره اگه خواستی شماره دایرکت بفرست بزنم ببینم میشه یا نه.,False,False,True,{'hamrah_aval'},0,1
2022-07-13 11:30:27,446196033,بعد از ثبت شکایت از ایرانسل و همراه اول بابت تغییر اجباری تنظیم جستجوی گوگل به حالت امن (کودکان) کارشناسی از ایرانسل بهم زنگ زد و گفت من متوجه نشدم لطفن توضیح بده. توضیح دادم و گفت دست ما نیست و ما کاری نکردیم و قرار شد مکتوب بنویسه تا از وزارت ارتباطات پیگیری کنم.,False,True,False,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 11:29:13,896458524447920128,همراه اول و ایرانسل با فرض کودک بودن همه مشترکین خود، قابلیت safe search گوگل رو به شکل قفل شده (بدون امکان غیرفعال‌سازی) فعال کردند هم‌اکنون آموزش غیرفعال کردن و اصلاح این قابلیت در,False,False,False,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 11:20:21,896599607798640644,همراه اول برای هوشمندسازی، وارد اراضی عباس‌آباد می‌شود همراه اول در راستای ایجاد اکوسیستم نوآوری و هوشمندسازی، با شرکت نوسازی اراضی عباس‌آباد تفاهم‌نامه همکاری امضا کرد.,False,False,False,{'hamrah_aval'},0,1
2022-07-13 11:13:09,1336383012146212864,همراه اول و برخی از دیگر شرکت‌های ارایه دهنده خدمات اینترنت بر اساس dns اقدام به جلوگیری از اعمال تغییر در جستجو گوگل شدند بدین صورت که شما نمیتوانید safesearch گوگل را غیرفعال نماید و با پیام خطای زیر مواجه خواهید شد #iran #dns #block #safesearch #google #mci #psp #udp #network,False,False,False,{'hamrah_aval'},0,1
2022-07-13 11:12:19,1302240324190965763,این داستان safe search برا اپراتور‌های همراه اول و ایرانسل اجرا شده یا اینترنت خونگی هم شامل شده؟,False,False,True,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 11:11:53,1464284423994904576,داش عکسارو با نت شبانه همراه اول دانلود کنید حجمشون خیلی زیاده,False,False,True,{'hamrah_aval'},-1,1
2022-07-13 11:06:23,1064599540651778056,برای امتحانش با اینترنت همراه اول یا ایرانسل و بدون وی‌پی‌ان توی کروم سرچ کنین safe search.,False,False,True,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 11:05:31,1294788407248457736,از دیروز که همراه اول خاکبرسر save search رو توی گوگل فعال کرده، دیگه سوژه تصویری واسه زدن نداریم وی پی ان لازم شدیم واسه اونم خاک بر سرت همراه اول,False,False,False,{'hamrah_aval'},0,1
2022-07-13 11:01:16,1047041813977149440,فیلتر شدید نتایج گوگل و بینگ به نظر میرسه از امروز صبح فیلتر شدیدی روی نتایج گوگل و بینگ در حال اعمال شدنه، و به نظر میرسه این فیلترینگ نتایج از لایه هایی بالاتر از اپراتورهای اینترنتی مثل ایرانسل و همراه اول و غیره در حال انجامه و احتمالا از DNS highjacking استفاده میشه,False,False,False,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 10:57:46,1545800098021400576,فکر کنم فعلا فقط برای همراه اول فعال شده,False,False,True,{'hamrah_aval'},-1,1
2022-07-13 10:53:22,1472876802888638467,همراه اول چرا اینطوریه؟ بابا ب تو چه توهم فاطی کماندویی؟,False,False,False,{'hamrah_aval'},0,1
2022-07-13 10:47:10,1037222682817912832,من رایتل دارم و اینترنت ضعیفی داره اما راه حل چیه چیزی که سیمکارت رایتل ساپورت میکنه و سیمکارت‌های دیگه نه اینه که میرم توی انتخاب دستی اپراتور و میزارم روی ایرانسل یا همراه اول کارکنه در نتیجه هم سرعت خوبی داره و هم فیلتر شکن‌ها کار میکنن چون با رایتل فیلترشکنام کار نمیکنن,False,False,True,"{'hamrah_aval', 'rightel', 'irancell'}",0,1
2022-07-13 10:42:23,1309988303333195777,ولی من از همراه اول راضی ترم,False,False,True,{'hamrah_aval'},1,1
2022-07-13 10:41:43,1420975141857681409,ابرانسل نتش از همه بهتره برای مکالمه همراه اول یه عمره خودمو راحت کردم … بابت این قضیه,False,False,True,{'hamrah_aval'},1,1
2022-07-13 10:39:14,1254194354324770816,فقط رو همراه اول وایرانسل جواب میده,False,False,True,"{'hamrah_aval', 'irancell'}",1,1
2022-07-13 10:36:22,1309988303333195777,آقای رایتل خاکبرسرت با این نتت. صدرحمت به همراه اول,False,False,False,"{'hamrah_aval', 'rightel'}",0,0
2022-07-13 10:32:34,1416338324487299072,بدون وی‌پی‌ان رو نت همراه اول ایرانسل؟,False,False,True,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 10:23:17,1224852715919962112,همراه اول ایرانسل رایتل,False,False,True,"{'hamrah_aval', 'rightel', 'irancell'}",1,1
2022-07-13 10:16:07,1123532134864564226,هردو همراه اول خط اصلیم ایرانسل برای اینترنت,False,False,True,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 10:11:05,1447446602067685378,ما سینگلا همراه اول داریم تا تنها نباشیم,False,False,True,{'hamrah_aval'},1,1
2022-07-13 10:06:47,2181090436,شما رو نمی‌دونم ولی من با اینترنت همراه اول نمیتونم توی اینستاگرام بدون فیلترشکن ویدیو آپلود کنم,False,False,False,{'hamrah_aval'},1,1
2022-07-13 09:54:16,2298714727,اینترنتمم شاتل هستش از همراه اول و ایرانسل رسیده به این اینترنت,False,False,True,"{'hamrah_aval', 'irancell'}",0,0
2022-07-13 09:41:20,901460051143131136,بله مثل اینکه ایرانسل و همراه اول (ناخواسته) سیف سرچ گوگل رو برای کاربرانشون فعال کردن، مثل اینکه طرح صیانت داره زیر پوستی جلو میره. قطعا این گزینه وجود داره برای مواردی که خود گوگل مثال زده، اما اینکه تو حقی در روشن یا خاموش کردنش نداری عجیبه. منبع خبر,False,False,False,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 09:31:00,1510742377463431172,دوتاش ولی از نت همراه اول استفاده میکنم,False,False,True,{'hamrah_aval'},0,1
2022-07-13 09:27:47,1530719318652116994,ایرانسلی یا همراه اول؟!,False,False,False,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 09:09:52,994221595936862210,همراه اول دزده تامام,False,False,False,{'hamrah_aval'},0,1
2022-07-13 09:03:54,865314839148855296,دارن سیستم قورباغه آرام پز رو رومون پیاده میکنن برای اجرای صیانت اول افزایش قیمت بسته‌ها بعدش افت سرعت و اختلال بعدش فیلترینگ شبکه‌های مثل توییچ که تا الان باز بوده بعدشم زدن وی پی ان‌ها و تایم اوت کردن سرور‌ها آخریشم که سیف سرچ شدن رایتل و ایرانسل و همراه اول که استارت اینترنت,False,False,False,"{'hamrah_aval', 'rightel', 'irancell'}",0,1
2022-07-13 08:59:41,1328810210153156609,الان فرق دولت رئیسی و روحانی مشخص میشه در هر صورت که ما داشتیم به سمت ونزوئلا شدن پیش میرفتیم اما الان داریم با دولت طالبان سر و کله میزنیم کیرشونم کردن تومون تا حاملمون نکنن ول کن نیستن کیرم تو اون همراه اول خایمال هم بره کسکش اس‌ام‌اس حجاب کسشعر میفرسته مادر جنده,False,False,False,{'hamrah_aval'},0,1
2022-07-13 08:48:22,1003893930,میان ماه من تا ماه گردون تفاوت از #زمین تا #کهکشان است. همسایه‌های دور به #مریخ رفته‌اند همراه ما هنوز به …. ‌مانده است. نخ موی #زنان_ و #دختران_ ما دغدغه #اپراتورهای_ایرانسل_ و #همراه_اول است. پول می‌دهیم که,False,False,False,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 08:27:52,3375644429,این تنظیمات را فعال کنید، من رو همراه اول تست کردم درست شد,False,False,True,{'hamrah_aval'},0,1
2022-07-13 08:27:48,1397282559231463424,بچه‌ها یه روش ساده برای دور زدن Safe search گوگل که قفل شده رو ایرانسل و همراه اول: از کروم اندروید Setting --> Privacy and Security--> Use Secure DNS --> Choose Another Provider --> Cloudflare (۱٫۱.۱٫۱) رو بزنید درست میشه. لطفا به اشتراک بذارین بقیه هم یاد بگیرن! #صیانت,False,False,False,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 08:24:31,1263255038803263489,اینترنت نامحدود شبانه همراه اول,False,False,True,{'hamrah_aval'},0,1
2022-07-13 08:23:03,1108673533071290373,برای من هم سیف سرچ فعاله از طرف ادمین ولی سرچ رو بالا میاره احتمالا تازه غولشه و هنوز کلمات و صفحات مورد نظرشون رو پیاده نکردن؛ هم با وای فای اسیا تک تست کردم و هم با نت همراه اول,False,False,True,{'hamrah_aval'},1,1
2022-07-13 08:19:45,1547108054784626688,شرکت همراه اول رو تحریم کنید تمام سیم‌کارت‌های اعتباری و دائمی خودتونو بشکنید تا این صورت سازی و دزدی‌ها شکسته بشه.,False,False,False,{'hamrah_aval'},0,1
2022-07-13 08:18:41,1275726195745796097,دوست عزیز، چنانچه جهت استفاده از سیم کارت همراه اول خود، موردی مدنظرتان است، جهت بررسی آن، در خدمتتان هستیم.,False,False,True,{'hamrah_aval'},0,1
2022-07-13 08:13:55,961458243578028032,البته برای همراه اول و ایرانسل,False,False,True,"{'hamrah_aval', 'irancell'}",0,0
2022-07-13 08:08:19,1275726195745796097,دوست گرامی، سلام در صورتی که جهت استفاده از سیم کارت همراه اول خود، موردی برایتان بوجود آمده است، در خصوص بررسی آن، بفرمائید در خدمتتان هستیم.,False,False,True,{'hamrah_aval'},0,1
2022-07-13 08:05:45,1272097544,شده مثل اینکه …منم نمیتونم همه چی سرچ کنم با دیتای همراه اول و ایرانسل,False,False,True,"{'hamrah_aval', 'irancell'}",0,0
2022-07-13 08:04:48,808229128512081920,۱۶۶۴۳ همراه اول حاج امیر کرمانشاهی چشماتو ببند خیال کن الان کربلایی,False,False,True,{'hamrah_aval'},0,1
2022-07-13 08:01:47,1527358926131384353,ایکاش همراه اول انقدر پیام نده (به همراه پیشنهادات جذاب) که لطفا صورت حساب خود را پرداخت کنید!!! من سالی یکبار دویست تومان صورت حساب رو یکجا پرداخت میکنم!!! چرا بعد این چند سال هنوز عادت نکرده!!!: (((((,False,False,False,{'hamrah_aval'},0,1
2022-07-13 07:59:40,1480111766646444036,از اپراتور‌های و همراه اول تشکر میکنم بابت اینکه هم هزینه‌های بسته هارو بردن بالا و هم حالت safe search رو در گوگل برامون درست کردن که بدون فیلتر شکن نمیشه سرچ انجام داد (گوگل من تا دیروز بدون فیلتر شکن راحت سرچ میکرد),False,False,False,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 07:56:20,707557915003990018,همراه اول الان دوباره گرون کرده حجمم کم کرده,False,False,True,{'hamrah_aval'},-1,1
2022-07-13 07:52:30,937470950,وای‌فای نه، ایرانسل و همراه اول,False,False,True,"{'hamrah_aval', 'irancell'}",-1,1
2022-07-13 07:49:44,1384486806213832704,در اندروید، اینطوره. این لینک هم نشون میده: روی اینترنت همراه اول، ایرانسل و شاتل فعال شده فعلا.,False,False,True,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 07:41:18,1084473732960346113,اپراتورهای همراه اول و ایرانسل بدون اطلاع ما، اینترنتمون رو حالت safe search قرار دادن که برای کودکان ۱۲ ساله هست. بدون فیلتر شکن، این حالت قفل شده ولی اینطوری میتونی غیرفعالش کنی.,False,False,True,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 07:39:05,1304899105651650564,دروغ چرا به من فقط ایرانسل همراه اول و رایتل پیام میده,False,False,True,"{'hamrah_aval', 'rightel', 'irancell'}",-1,1
2022-07-13 07:36:40,1379913550093778951,زنگ زدم همراه اول میگه ما اصن همچین چیزی نداریم گوشیتون مشکل داره برید موبایلی درستش کنه گفتم گوشی تمام مشترکین همراه اول ایرانسل یهو باهم مشکل پیدا کرده؟,False,False,True,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 07:31:27,1390304719889866763,safe search* البته با اینترنت همراه اول و شاتل اینطوری شده ظاهرا,False,False,True,{'hamrah_aval'},0,1
2022-07-13 07:27:19,993599332527034368,ممنون البته مخاطبم همراه اول بود مشکلی نداشت,False,False,True,{'hamrah_aval'},1,1
2022-07-13 07:20:27,930852543277694977,یعنی خاک بر سر همراه اول با این اینترنتی که میده مرتبط و پشت سرهم بسته هاش زود تمام میشه از اون ور سرعت پایین اینترنت، من یه کارت به کارت هم امروز نتونستم انجام بدم تازه رسیدم دفتر خط دهیشم بدتر شده خجالت بکشین,False,False,False,{'hamrah_aval'},-1,1
2022-07-13 07:10:29,789247602420252672,منم دیروز شنیدم بعدش امتحان کردم با نت همراه اول که safe search برام فعال شده بود و غیرفعال هم نشد.,False,False,True,{'hamrah_aval'},0,1
2022-07-13 07:08:15,1547108054784626688,همراه اول دزد بی سرو صدا آقای ناظر کدوم گوری هستی.,False,False,False,{'hamrah_aval'},0,1
2022-07-13 07:00:11,1030593229153083392,من که نه اما خبر دارم با ایرانسل و همراه اول تست کردن نتونستن آف کنن. فیلتر شکن خاموش بوده,False,False,True,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 06:58:28,1512718465219584004,اسیاتک و همراه اول هم به همین صورت. تنهاپیشنهادم برای دور زدنش استفاده ازداک داک گو هستش.,False,False,True,{'hamrah_aval'},0,0
2022-07-13 06:54:45,1533711801870913536,هیچکس تنها نیست #همراه_اول,False,False,True,{'hamrah_aval'},1,1
2022-07-13 06:52:14,1002939167171637248,کودکان عزیز مواظب باشید. گام اول #طرح_صیانت در ایران: اینترنت تمام کاربران در ایران در حالت «کودک» قرار گرفت گزارش‌ها از قفل شدن تنظیمات جستجوی گوگل و بینگ، دو موتور جستجوی پرکاربرد جهانی، روی حالت ایمن و فیلتر بسیاری از نتایج، در اپراتور‌های همراه اول و ایرانسل حکایت دارد.,False,False,False,"{'hamrah_aval', 'irancell'}",0,1
2022-07-13 06:49:49,1590869623,روی ایرانسل و همراه اول هست، روی شاتل خانگی نیست,False,False,True,"{'hamrah_aval', 'irancell'}",0,1
