index,created_time,user_id,text,is_retweet,is_quote,is_reply,tags,sentiment_scores,is_real
255,2022-09-19 19:00:44,1548587579217428480,نت‌ها ریدن همراه اول میگن قطع شده,False,False,True,{'hamrah_aval'},0,1
256,2022-09-19 19:00:36,1448369588706627586,همراه اول که کلا تو تهران کسشره,False,False,True,{'hamrah_aval'},0,1
257,2022-09-19 19:00:33,2578314652,#اینترنت همراه اول قطعه ایرانسلو نمیدونم.,False,False,False,{'hamrah_aval'},0,1
258,2022-09-19 19:00:02,1560364863981068288,مواظب سو استفاده گرها باشید. دروغها و فتنه افکنی برای تحریک مردم شروع شد. #دروغ_بزرگ فیلتر کردن اسم مهسا در همراه اول.,False,False,False,{'hamrah_aval'},0,1
259,2022-09-19 18:57:36,989581623929856001,نتای همراه اول شمام قطع؟,False,False,False,{'hamrah_aval'},0,1
260,2022-09-19 18:57:35,1417086890222755841,اینترنت همراه اول از ساعت ۹ شب تا الان در تهران قطع بود #مهسا_امینی #MahsaAmini,False,False,False,{'hamrah_aval'},-1,1
261,2022-09-19 18:56:29,1135075355293868032,اینترنشنال هم پیام همراه اول رو زیرنویس کرد که انگار نمی‌شده و گفته بودن چنین تصمیمی تو کنترل ما نبوده,False,False,True,{'hamrah_aval'},0,1
262,2022-09-19 18:56:29,2924459980,نت همراه اول که همچنان وصل میباشد شایعه نپراکنین,False,False,False,{'hamrah_aval'},-1,1
263,2022-09-19 18:55:54,2610089380,اینترنت همراه اول، قطع شد. از شدت عصبانیت ممکنه منفجر بشم,False,False,False,{'hamrah_aval'},-1,1
264,2022-09-19 18:54:07,1454148995568349184,همراه اول خونه ما نمیاره کلا,False,False,True,{'hamrah_aval'},-1,1
265,2022-09-19 18:53:35,1966723459,اینترنت دیتا و انتن نداره کلا همراه اول,False,False,True,{'hamrah_aval'},-1,1
266,2022-09-19 18:53:24,1934910438,فکر کنم همراه اول بیشتر از همه متن روی ینگ قبر #مهسا_امینی رو درک کرده. نام تو رمز میشود,False,False,True,{'hamrah_aval'},0,1
267,2022-09-19 18:52:56,749551939483004928,اینترنت همراه اول در مرکز تهران از حدود ساعت ۹ شب قطع است. اینترنت پارس‌آنلاین کار می‌کند.,False,False,False,{'hamrah_aval'},0,1
268,2022-09-19 18:52:56,1340594357045440518,نت همراه اول قطع شده تهران! #مهسا_امینی,False,False,False,{'hamrah_aval'},0,1
269,2022-09-19 18:52:11,1453065415291195406,خط همراه اول قطع شده اگه اشتباه نکنم دوستم مهرشهره,False,False,True,{'hamrah_aval'},-1,1
270,2022-09-19 18:50:15,1516917051654381568,همین الانم همراه اول من نتش قطعه مودمم خیییییلی کنده بیست بار قطع و وصل میکنم که یه منشن بذارم شایعه نیست,False,False,True,{'hamrah_aval'},1,1
271,2022-09-19 18:48:49,848150954847416321,همراه اول که قطع عه,False,False,True,{'hamrah_aval'},0,1
272,2022-09-19 18:47:58,1343990793258864645,همراه اول که به گا رفت,False,False,True,{'hamrah_aval'},0,1
273,2022-09-19 18:46:56,1547532352087285760,ایرانسل و وای فای خیلی خیلی ضعیف بود. همراه اول بزور جواب میداد…,False,False,True,"{'hamrah_aval', 'irancell'}",-2,1
274,2022-09-19 18:46:16,446302738,همراه اول ظاهرا کل تهران قطعه نتش.,False,False,True,{'hamrah_aval'},0,1
275,2022-09-19 18:45:29,1382798330707779587,گزارش نت‌بلاکس از قطعی صد در صد اینترنت سنندج در حوالی ساعت ۴ بعدازظهر. هم اکنون هم اینترنت همراه اول بصورت کامل قطع و ایرانسل به شدت دچار اختلال است. #مهسا_امینی #کردستان,False,False,False,"{'hamrah_aval', 'irancell'}",-2,1
276,2022-09-19 18:44:42,584687884,اینترنت همراه اول کلا قطعه.,False,False,False,{'hamrah_aval'},0,1
277,2022-09-19 18:43:51,1554349492593369088,خب همراه اول رو هم حذف میکنیم #مهسا_امینی,False,False,True,{'hamrah_aval'},0,1
278,2022-09-19 18:43:37,1021139856469217280,اینترنت همراه اول و ایرانسل محدوده غرب تهران قطعه؟,False,False,False,"{'hamrah_aval', 'irancell'}",0,1
279,2022-09-19 18:42:02,955067115639394304,از همینجا تف تو روتون #همراه_اول #ایرانسل سریع هم نت و قطع کنید.. #مهسا_امینی,False,True,False,"{'hamrah_aval', 'irancell'}",0,1
280,2022-09-19 18:41:47,1565730631170117632,همراه اول تهران قطعه,False,False,True,{'hamrah_aval'},0,1
281,2022-09-19 18:39:25,112251679,نمی‌فهمم چی میگید!:)) همراه اول قطعه خب,False,False,True,{'hamrah_aval'},0,1
282,2022-09-19 18:36:08,1132890034057699328,نت خط همراه اول و ایرانسلم کامل قطعه نت خونه ضعیفه,False,False,True,{'hamrah_aval'},-1,1
283,2022-09-19 18:35:52,949741622207672320,فیلتر پیامک با نام «مهسا امینی» در همراه اول همراه اول در اقدامی نام مهسا امینی را فیلتر کرد. کاربران این اپراتور نمی‌توانند پیامکی که در آن نام مهسا امینی باشد را برای یکدیگر ارسال کنند. #مهسا_امینی #امیرحسین_خادمی,False,False,False,{'hamrah_aval'},0,1
284,2022-09-19 18:34:47,1364914633459593219,من الان با نت همراه اول اومدم تویتر، چند دیقه پیش هم یوتوب بودم,False,False,True,{'hamrah_aval'},0,0
285,2022-09-19 18:34:13,4511756054,همراه اول سمت میدان ولیعصر کامل قطع است,False,False,False,{'hamrah_aval'},0,1
286,2022-09-19 18:33:01,1327682586181832704,اینترنت همراه اول به کل تو کرج قطع و از دسترس خارج شد,False,False,False,{'hamrah_aval'},-1,1
287,2022-09-19 18:32:29,1286950091480281088,کرج هم همراه اول رو قطع کردن همین الان دوستم پیام داد,False,False,True,{'hamrah_aval'},0,1
288,2022-09-19 18:32:27,1455191590906081289,همراه اول کلا پرید,False,False,True,{'hamrah_aval'},-1,1
289,2022-09-19 18:31:54,271468694,وسط تهران دو سه ساعته همراه اول قطعه.,False,False,True,{'hamrah_aval'},0,1
290,2022-09-19 18:30:18,984701142260215808,اینجا میگن اینترنت همراه اول و قطع کردن احتمالا بقیه رو هم قطع کنن,False,False,False,{'hamrah_aval'},0,1
291,2022-09-19 18:29:25,1378970222,شاهدان عینی از تظاهرات #خیابان_ «حجاب» تهران: «درهای بیمارستان به روی آسیب‌دیده‌ها بسته و همراه اول در این محدوده قطع بود. ما شهادت می‌دهیم جمعی از معترضان مورد ضرب و جرح قرار گرفتند. تعداد معترضان از نیروهای پلیس بیشتر بود. #اطلاع‌رسانی #مهسا_امینی,False,False,False,{'hamrah_aval'},0,1
292,2022-09-19 18:28:32,1200686628349587456,همراه اول اینترنتش قطع شده ایرانسل هم ضعیف منطقه ما,False,False,False,"{'hamrah_aval', 'irancell'}",-1,1
293,2022-09-19 18:28:15,1496176482502258692,نت همراه اول و ایرانسل از ظهر کاملا قطعه حتی سایت ایرانیم بالا نمیاد فقط وای فای کار میکنه اونم با سرعت کمتر از لاکپشت #Mahsa_Amini #MahsaAmini #مهسا_امینی,False,False,False,"{'hamrah_aval', 'irancell'}",-1,1
294,2022-09-19 18:26:16,991998010224717825,تهران هستین؟ همراه اول چی؟,False,False,True,{'hamrah_aval'},0,1
295,2022-09-19 18:24:52,964998500,در تهران، اطراف خیابان حجاب، بلوار کشاورز، خیابان فلسطین، میدان فاطمی، میدان ولیعصر و برخی خیابان‌های اطراف، اینترنت همراه اول قطع بود. ایرانسل هم با اختلال جدی داشت. اینترنت ثابت هم، یا قطع بود یا کندی سرعت جدی داشت. #قطع_اینترنت #مهسا_امینی,False,False,False,"{'hamrah_aval', 'irancell'}",-1,1
296,2022-09-19 18:23:39,1324139119480573952,تهران اینترنت همراه اول قطع ست، یعنی جمهوری اسلامی میخواهد فاجعه درست کند. #مهسا_امینی #براندازم,False,False,False,{'hamrah_aval'},0,1
297,2022-09-19 18:23:03,1565730631170117632,همراه اول قطعه تهران:))))))),False,False,True,{'hamrah_aval'},0,0
298,2022-09-19 18:22:57,258475518,چشمم شور بود همراه اول و ایرانسل قطع کردن,False,True,False,"{'hamrah_aval', 'irancell'}",-1,1
299,2022-09-19 18:22:27,1565730631170117632,نت همراه اول چرا قطع کردید کسکشا کونم پاره شد ایرانسل پیدا کردم تهران قیامته قیامت,False,False,False,"{'hamrah_aval', 'irancell'}",0,0
300,2022-09-19 18:22:04,918413292267294721,از سر کار برمی‌گشتم که مرکز شهر عملا #اینترنت همراه اول قطع شد و بعد ایرانسل را هم قطع کردند. الان هم در شهرری توییت می‌کنم.,False,False,False,"{'hamrah_aval', 'irancell'}",0,1
301,2022-09-19 18:21:08,1341474767149412352,همراه اول Hپلاسه,False,False,True,{'hamrah_aval'},0,1
302,2022-09-19 18:20:03,1852083048,اینترنت همراه اول کلا قطع شده لوکیشن: تقریبا مرکز تهران، ستارخان، ازادی #مهسا_امینی,False,False,False,{'hamrah_aval'},0,1
303,2022-09-19 18:19:46,1159868302828740608,همراه اول طرف انقلاب و آزادی قطعه؟,False,False,False,{'hamrah_aval'},0,1
304,2022-09-19 18:19:02,775406111591727105,مترو هم توی ایستگاه پارک ملت توقف نمیکرد و وضعیت اینترنت توی کل بلوار وکیل اباد داغون بود، همراه اول هم یک انتن نمیداد,False,False,True,{'hamrah_aval'},-1,1
305,2022-09-19 18:18:39,4888936469,منطقه فاطمی همراه اول قطعه,False,False,True,{'hamrah_aval'},0,1
306,2022-09-19 18:17:51,905821004567629825,این چیه همراه اول فرستاده؟!,False,True,False,{'hamrah_aval'},0,1
307,2022-09-19 18:17:05,905821004567629825,۵ گیگابایت اینترنت هدیه دوشنبه سوری برای شما سیمکارت‌های خاموش خود را روشن کنید و با شماره گیری کد زیر، هدیه ویژه همراه اول را دریافت کنید: از طریق شماره‌گیری کد دستوری فعالسازی هدیه دوشنبه‌سوری پس از اطمینان از فعال بودن سیمکارت (اعمال شارژ پرداخت بدهی) مهلت فقط امروز دوشنبه!,False,False,False,{'hamrah_aval'},0,1
308,2022-09-19 18:16:57,1505670094285901839,۷ اینترنت همراه اول قطع شده من این رو دارم با اینترنت رایتل می‌نویسم,False,False,True,"{'rightel', 'hamrah_aval'}",-1,0
309,2022-09-19 18:15:47,1261726160679034882,اینترنت #همراه_اول من قطع شده و پشتیبانی هم جواب نمیده #قطعی_اینترنت,False,False,False,{'hamrah_aval'},-1,1
310,2022-09-19 18:15:43,1402142046387802116,برادر وحید جلیلی و برادر علیرضا دبیر سلام علیکم حضرت آقا صراحتا فرمودند از ظرفیت‌های موجود در راستای تبلیغ کالای ایرانی در دنیا استفاده شود. متاسفانه در بهترین موقعیت‌ها یعنی مسابقات جهانی کشتی و والیبال تبلیغ همراه اول و بانک فلان می‌شود و این یک فرصت سوزی بزرگ است. ۱,False,False,False,{'hamrah_aval'},-1,1
311,2022-09-19 18:15:09,1571549963733065730,نت همراه اول تو کرج (گوهردشت) قطع شده بچه‌ها، خیابون اصلی گوهردشت همه بیرونن و دارم کتک میخورن، جو به شدت امنیتی,False,False,False,{'hamrah_aval'},1,1
312,2022-09-19 18:15:04,2496102248,اینترنت ایرانسل و همراه اول رو در شهرهایی از آذربایجان غربی و کردستان و مناطقی از شهر تهران قطع کردن.,False,False,False,"{'hamrah_aval', 'irancell'}",0,1
313,2022-09-19 18:14:58,1566712990019293184,تا کی می‌خواین اخبار دروغ رو نشر بدید خبر جعلی فیلتر اسم مهسا امینی توسط همراه اول خسته نشدید از بس دروغ دست مردم دادید بس کنید دیگه.. ‌.,False,False,True,{'hamrah_aval'},0,1
314,2022-09-19 18:14:17,1536219884996157440,آمریکا vs همراه اول,False,False,False,{'hamrah_aval'},0,1
315,2022-09-19 18:14:06,846110202411827200,همراه اول کلا قطع شده ایرانسل هست اما سرعت پایینه,False,False,True,"{'hamrah_aval', 'irancell'}",-1,1
316,2022-09-19 18:13:01,1215411666256629761,اینترنت همراه اول از سوی اپراتور قطع شد,False,False,False,{'hamrah_aval'},-1,1
317,2022-09-19 18:12:29,1105919939326722048,اینترنت همراه اول هم قطع شد,False,False,True,{'hamrah_aval'},-1,1
318,2022-09-19 18:12:10,1396521183781212168,و باز هم کثافتی به اسم همراه اول اینترنت کرج رو هم قطع کردن #مهسا_امینی #کیان_درخشان,False,False,False,{'hamrah_aval'},-1,1
319,2022-09-19 18:11:43,1127686592766857216,فوری فوری نت ثابت و همراه اول کردستان قطع رایتل وایرانسل به زور کار میکنه جو تمام شهر‌ها شدیدا امنیتی و همه تو خیابونن #مهسا_امینی #Mahsa_Amini,False,False,False,"{'rightel', 'hamrah_aval'}",0,1
320,2022-09-19 18:11:07,1390033917370060803,اینترنت قطعه تو منطقه همراه اول نیست اصلا,False,False,True,{'hamrah_aval'},-1,1
321,2022-09-19 18:11:03,1211614604217896961,دوستان تایملاین تا جایی که ممکنه فیلم و عکسی اگر دارند آپلود کنند، خط همراه اول ضعیفه. من از مودم وصل ام. احتمالا تا چند ساعت دیگه کلا قطع میشه. #مهسا_امینی,False,False,False,{'hamrah_aval'},-1,1
322,2022-09-19 18:10:46,1421990434121953282,نت همراه … اول کلا قطعه برا من هیچی نمیاره برا شما هم اینجوریه؟,False,False,False,{'hamrah_aval'},0,1
323,2022-09-19 18:10:40,1430619743975837711,من همراه اول قطع شدم,False,False,True,{'hamrah_aval'},-1,1
324,2022-09-19 18:09:54,1569727575983013888,آخ آخ نت منم ایرانسلو دارن قطع میکنن من با همراه اول اومدم,False,False,True,{'hamrah_aval'},0,1
325,2022-09-19 18:09:44,948838694160683008,ایرانسل و همراه اول بی شرف تو تهران سمت مرکز شهر نتو کامل آف کردن. فقط وای فای اونم خیلی کند وصل مونده. لعنت به اول و آخرتون امیدوارم زجر کشیدن تک تکتونو ببینم. #مهسا_امینی,False,False,False,"{'hamrah_aval', 'irancell'}",0,1
326,2022-09-19 18:09:22,991998010224717825,همراه اول وصله؟,False,False,True,{'hamrah_aval'},0,1
327,2022-09-19 18:09:05,846110202411827200,اون محدوده همراه اول کلا اوپراتور خاموش کرده الان خبر ندارم یه اوضاییه #مهسا_امینی,False,False,True,{'hamrah_aval'},0,1
328,2022-09-19 18:08:51,1360496341,نت همراه اول من کاملا قطع شده و با نت مخابرات وصلم. #مهسا_امینی,False,False,False,{'hamrah_aval'},-1,1
329,2022-09-19 18:08:50,1492225994517745667,همراه اول نت کرجو قطع کرد #مهسا_امینی #Mahsa_Amini,False,False,True,{'hamrah_aval'},0,0
330,2022-09-19 18:08:49,1558545540815720448,اینترنت همراه اول در مهاباد همچنان قطع است,False,False,False,{'hamrah_aval'},-1,1
331,2022-09-19 18:08:48,1076406833361895440,مثل اینکه همراه اول قطع شده,False,False,True,{'hamrah_aval'},-1,1
332,2022-09-19 18:07:11,1411377479634276358,اینترنت همراه اول در بسیاری از دکل‌های تهران قطع شد #نه_به_جمهوری_اسلامی,False,False,False,{'hamrah_aval'},-1,1
333,2022-09-19 18:06:28,1492225994517745667,همراه اول نتو قطع کرد #مهسا_امینی #Mahsa_Amini,False,False,False,{'hamrah_aval'},0,0
334,2022-09-19 18:05:36,2289632806,آره وای فای وصله، همراه اول و ایرانسل قطعه,False,False,True,"{'hamrah_aval', 'irancell'}",0,0
335,2022-09-19 18:05:27,311362691,سمت من همراه اول قطعه,False,False,True,{'hamrah_aval'},0,1
336,2022-09-19 18:04:39,1405957854280884227,من الان تو گوشیم یه سیمکارت ایرانسل هس یه همراه اول. میخوام یکاری کنم با همراه اول بره ولی نمیشه! شما میدونید چیکار میشه کرد که سیمکارت سوییچ شه؟,False,False,True,"{'hamrah_aval', 'irancell'}",0,1
337,2022-09-19 18:02:18,1283879687442358274,این شماره هم امروز به من زنگ زد، با ترس جواب دادم اما اوپراتور بود فکر کنم واسه همراه اول. لعنت بهشون,False,False,True,{'hamrah_aval'},0,1
338,2022-09-19 18:02:17,904818910121394176,همراه اول و رایتل تست کردم وصله,False,False,True,"{'rightel', 'hamrah_aval'}",0,1
339,2022-09-19 18:01:00,1525054611245174784,اینترنت ایرانسل و همراه اول قطع شده,False,False,False,"{'hamrah_aval', 'irancell'}",-1,1
340,2022-09-19 18:00:40,1312282910565826560,همراه اول مناطق مرکزی تهران رو مطمئنم,False,False,True,{'hamrah_aval'},0,1
341,2022-09-19 18:00:12,1324139119480573952,اینترنت همراه اول در تهران قطع ست. احتمال داره رایتل و ایرانسل و adsl هم قطع بشه.,False,False,False,"{'rightel', 'hamrah_aval', 'irancell'}",0,1
342,2022-09-19 17:59:53,1223806611145273346,همراه اول که همون اول قطع شد,False,False,True,{'hamrah_aval'},-1,1
343,2022-09-19 17:59:42,1296698583836762112,دانشگاه‌ها شلوغ شده. خیابان هارو هم بسته بودن. نت همراه اول هم قطع شد. کم کم داره جدی میشه … #مهسا_امینی #Mahsa_Amini #tehran #تهران,False,False,False,{'hamrah_aval'},-1,1
344,2022-09-19 17:58:57,976153583094673409,تقریبا قطع کردن. انقلاب و آزادی دیتا و وای‌فای قطعه. مرکز شهر ایرانسل قطعه وای‌فای وصله همراه اول رو نمیدونم. الیت ونک به بالا اینترنت دارن.,False,False,True,"{'hamrah_aval', 'irancell'}",0,1
345,2022-09-19 17:58:13,812327472675061760,حوالی کشاورز تا ستارخان یه ساعت پیش همراه اول قطع بود,False,False,True,{'hamrah_aval'},-1,1
346,2022-09-19 17:57:38,1254457352985567233,وای فای اینجا قطعه نت سیم کارتای همراه اول و ایرانسلم قطعه فقط رایتل میاره اونم ضعیف,False,False,False,"{'rightel', 'hamrah_aval'}",0,1
347,2022-09-19 17:55:42,1100031164981694464,نت همراه اول قطع شده!,False,False,True,{'hamrah_aval'},-1,1
348,2022-09-19 17:55:30,1497837130126610433,اینترنت همراه اول کار نمی‌کنه.,False,False,False,{'hamrah_aval'},-1,1
349,2022-09-19 17:54:25,1516917051654381568,بچه‌ها همراه اول به اینترنت وصل می‌شه؟ یا واسه شما هم قطعه,False,False,False,{'hamrah_aval'},0,1
350,2022-09-19 17:54:16,822775996709535744,از ساعت ۸ تا الان نت همراه اول من قطعه.,False,False,False,{'hamrah_aval'},0,1
351,2022-09-19 17:54:03,1023048828621074433,اینترنت همراه اول تو تهران قطعه وای فای خانگی هنوز وصله ایرانسلو نمی‌دونم,False,False,True,{'hamrah_aval'},-1,1
352,2022-09-19 17:53:46,4888936469,اینترنت #همراه_اول در منطقه فاطمی و بلوار کشاورز بطور کامل قطع شده. اینترنت #ایرانسل به سختی وصل میشه با سرعت پایین #تهران,False,False,False,"{'hamrah_aval', 'irancell'}",-1,1
353,2022-09-19 17:53:28,1094022691340935168,#شرق اپراتور همراه اول در اقدامی نام مهسا امینی را فیلتر کرد. کاربران این اپراتور نمی‌توانند پیامکی که در آن نام مهسا امینی باشد را برای یکدیگر ارسال کنند. #مهسا_امینی,False,False,False,{'hamrah_aval'},-1,1
354,2022-09-19 17:53:19,822775996709535744,الان ۲ساعته نت همراه اول من قطعه,False,False,True,{'hamrah_aval'},0,1
355,2022-09-19 17:52:36,1069203397,توی منطقه ما که هم اینترنت همراه اول قطع شده و هم کلا شبکه,False,False,True,{'hamrah_aval'},-1,0
356,2022-09-19 17:52:21,1150114548311121921,در حال حاضر در کردستان فقط برخی شهرها نت، تک و توک وصله تو شهر ما مودم‌ها و همراه اول قطعه، ایرانسل هم قطع و وصل میشه,False,False,False,"{'hamrah_aval', 'irancell'}",0,1
357,2022-09-19 17:51:57,317615639,اینترنت همراه اول قطعه,False,False,False,{'hamrah_aval'},0,1
358,2022-09-19 17:51:42,1374739286201884680,اینترنت همراه اول قطع شده,False,False,True,{'hamrah_aval'},-1,1
359,2022-09-19 17:51:35,1274993497464991749,همینو میگم پارازیت میندازن میره ولی دوباره میاد بعد چن دیقه یا ساعت ما تو تهرانم اینجا همراه اول اوکیه,False,False,True,{'hamrah_aval'},0,1
360,2022-09-19 17:47:29,846110202411827200,کلا اوپراتور همراه اول قطع شد بقیه اوپراتورام قطع وصل میشن سرعت به شدت پایینه #مهسا_امینی,False,False,False,{'hamrah_aval'},-2,1
361,2022-09-19 17:46:27,737924666715693057,همراه اول رو که قطع کردن,False,False,True,{'hamrah_aval'},0,1
362,2022-09-19 17:46:12,1525374317177061376,همراه اول قطعه,False,False,True,{'hamrah_aval'},0,1
363,2022-09-19 17:45:51,1152641917303132160,هم ایرانسل هم همراه اول؟,False,False,True,"{'hamrah_aval', 'irancell'}",0,1
364,2022-09-19 17:44:15,1177968577653202946,برای تست پیامک با نام #مهسا_امینی در #همراه_اول ارسال کردم و ارسال شد.,False,True,False,{'hamrah_aval'},0,1
365,2022-09-19 17:43:58,1512886038544404486,شیر فلکه اینترنت بین الملل رو در همراه اول و ایرانسل و رایتل بستند … #مهسا_امینی #Mahsa_Amini,False,False,False,"{'rightel', 'hamrah_aval', 'irancell'}",0,1
366,2022-09-19 17:43:15,1154086533386969088,نت همراه اول قطع شد.,False,False,False,{'hamrah_aval'},0,1
367,2022-09-19 17:42:43,1504795070079324164,همراه اول اره,False,False,True,{'hamrah_aval'},0,1
368,2022-09-19 17:41:10,1532479396447141888,حواسمون باشه بازیچه دست روزنامه شرق و امثالهم نشیم. اونا چیزایی رو میگن که ارباباشون دستور میدن. کم دروغ تحویلمون ندادن، از فیلم بیمارستان کسری و اتهام به زوار عراقی گرفته تا تغییر در حرف‌های علم الهدی و #دروغ_ضرب_و_شتم_مهسا و فیلتر شدن اسم مهسا توسط همراه اول,False,False,False,{'hamrah_aval'},0,1
369,2022-09-19 17:40:53,1511468182539747332,نت همراه اول قطع و وصل میشه عین سگ ترسیدن,False,False,False,{'hamrah_aval'},0,1
370,2022-09-19 17:37:55,765944416813064192,تهران حوالی هتل لاله نت همراه اول قطع شده #مهساامینی #MahsaAmini,False,False,False,{'hamrah_aval'},0,1
371,2022-09-19 17:37:46,760412995616989184,نت #همراه_اول و #ایرانسل در #ولیعصر و مناطق اطرافش قطع و #رایتل هم بشدت کند شده. #تهران #مهسا_امینی,False,False,True,"{'rightel', 'hamrah_aval', 'irancell'}",-2,1
372,2022-09-19 17:35:32,1441176251390062598,شتتتتت نت همراه اول و قطع کردن، وای‌فای هم بسیار ضعیفه,False,False,False,{'hamrah_aval'},-2,1
373,2022-09-19 17:35:09,957658135,تهران اینترنت همراه اول قطعه؟,False,False,False,{'hamrah_aval'},0,1
374,2022-09-19 17:35:06,1466374943931777029,با همراه اول نمیشه وی پی ان روشن کرد,False,False,False,{'hamrah_aval'},0,1
375,2022-09-19 17:34:30,1068909168487223297,Adsl مخابرات قطع نیست همراه اول و ایرانسل به گفته خیلی‌ها نتشون داخلی شده منطقه با منطقه با توجه به تجمعات فرق داره چون قدرت قطع اینترنت منطقه‌ای رو دارن از این پروکسی‌ها استفاده کنید,False,False,True,"{'hamrah_aval', 'irancell'}",0,1
376,2022-09-19 17:34:04,1493288520387117056,همراه اول و قطع کردن #مهسا_امینی,False,False,False,{'hamrah_aval'},0,1
377,2022-09-19 17:31:03,871834191742283776,اینترنت همراه اول قطع است. اینترنت خانگی وصله. #تهران #مهسا_امینی,False,False,False,{'hamrah_aval'},-1,1
378,2022-09-19 17:30:50,1342802713873174528,صرفا جهت اطلاع میگم فعلا اینترنت همراه اول و مودم آسیاتک تهران وصله. شایعات رو جدی ایگنور‌ کنید. #مهسا_امینی,False,False,False,{'hamrah_aval'},0,1
379,2022-09-19 17:29:49,1369587578677194754,با شماره همراه اول پیامک زدم مشکلی نبود، خسته نمی‌شین دروغ میگین؟,False,False,True,{'hamrah_aval'},0,1
380,2022-09-19 17:27:25,1440368027468374043,یادمون نمیره اینترنت مفتی گذاشتین که حواسمون رو پرت کنین اشغالای حکومتی هشتگ نمیزنم ((همراه اول)) بیناموس #Mahsa_Amini #مهسا_امینی,False,False,False,{'hamrah_aval'},0,1
381,2022-09-19 17:26:55,1562820440245997568,تویی که داری دروغ سانسور اسم مهسا امینی درپیامک همراه اول رونشرمیدی هدف اینه که به#دروغ_ضرب_و_شتم_مهسا امینی ضریب دوباره بدی#داستان_کجاست که با امثال شما برخورد کنه؟ #دادستان_کجاست,False,False,True,{'hamrah_aval'},0,1
382,2022-09-19 17:26:32,1430071162462158851,همراه اول یسری جاها قطع شده:) حتماااا زیر توییتای انگلیسیتون بنویسین که نت ایرانو بخاطر این شلوغی ممکنه قطع کنن لطفا! #مهساامینی,False,False,False,{'hamrah_aval'},0,1
383,2022-09-19 17:26:00,1516659521015492608,همراه اول سمت ما قطع شده,False,False,True,{'hamrah_aval'},-1,1
384,2022-09-19 17:25:48,785650703880622080,We have Big Problem With Internet and Oprators Maybe Cut-off in Iran مشکلات و اختلالات شدید اینترنتی و احتمال قطع قطعی اپراتور همراه اول در مناطق اعتراضی تهران، فعلا ایرانسل نیمه فعال #مهسا_ایمنی #Mahsa_Amini,False,False,False,"{'hamrah_aval', 'irancell'}",0,1
385,2022-09-19 17:25:41,1403629471178145803,فوری اینترنت خط همراه اول کلا قطع شده فعلا فقط ایرانسل و مودم کار میکنه,False,False,False,"{'hamrah_aval', 'irancell'}",-1,1
386,2022-09-19 17:25:08,1276491091970347008,بچه‌ها اینترنت همراه اول قطع شده کلاا واسه شما هم اینجوریه!؟,False,False,False,{'hamrah_aval'},0,1
387,2022-09-19 17:23:54,897771117032689664,همراه اول من که رفت =))))),False,False,True,{'hamrah_aval'},0,1
388,2022-09-19 17:23:40,1217139852304617473,فرهادی پفیوز حالا ما شریک جرمیم یا تو؟ ۲۸ شهریور تهران #Mahsa_Amini #مهساامینی اینترنت همراه اول قطع شده.,False,False,False,{'hamrah_aval'},0,1
389,2022-09-19 17:23:35,1259369079892295680,اینترنت همراه اول کلا نمیاد ابر آروان کص مادرت,False,False,False,{'hamrah_aval'},1,0
390,2022-09-19 17:22:11,1245243362275282945,بابا وضع شما خوب بوده من اتاقم کلا شیش متره. یه گوشه ش که میشینم ایرانسل فقط جواب میده برم یه گوشه دیگه ش باید نت همراه اول رو فعال کنم. حالا ببین مگه قطر اتاق دو در سه چقدره؟,False,False,True,"{'hamrah_aval', 'irancell'}",0,1
391,2022-09-19 17:22:04,1955011189,محدوده ولیعصر و انقلاب همراه اول و خطوط ثابت نت قطعه. ایرانسل وصل بود,False,False,False,"{'hamrah_aval', 'irancell'}",0,1
392,2022-09-19 17:21:10,1267031357005402113,منم قطع ام ولی نمی‌دونم گفتن داره یا نه همراه اول یه طوری کار می‌کنه,False,False,True,{'hamrah_aval'},0,1
393,2022-09-19 17:20:35,291304913,نت همراه اول ظاهرا قطع شده,False,False,False,{'hamrah_aval'},-1,1
394,2022-09-19 17:20:31,1354660405,کیر تو مبین نت و همراه اول,False,False,False,{'hamrah_aval'},0,1
395,2022-09-19 17:20:25,1120300746,نت همراه اول توو محله بلورسازی قطع شده,False,False,False,{'hamrah_aval'},0,1
396,2022-09-19 17:20:25,1005029661682761729,اینترنت همراه اول کلا نیست، اولش E بود، الان کلا هتچ.,False,False,False,{'hamrah_aval'},-1,1
397,2022-09-19 17:19:33,933054761661804545,#اینترنت خط #همراه_اول من به طور کامل قطع شده‌.,False,False,False,{'hamrah_aval'},-1,1
398,2022-09-19 17:18:27,1342382478107975682,آیا نت همراه اول تون رو قطع کردن؟ من قطع سد و با نت ایرانسلم الان,False,False,False,{'hamrah_aval'},0,0
399,2022-09-19 17:18:19,1533483832476938246,اینترنت همراه اول تهران قطع شده #مهسا_امینی,False,False,False,{'hamrah_aval'},-1,1
400,2022-09-19 17:17:45,1506550978975256577,برای من هست (همراه اول تهران),False,False,True,{'hamrah_aval'},0,1
401,2022-09-19 17:17:36,555840308,اینترنت همراه ایرانسل و همراه اول در محدوده بلوار کشاورز قطع شد. البته سایت‌های داخلی از طریق ایرانسل در دسترس هست؛ ولی دسترسی به اینستاگرام، واتس‌اپ، گوگل و … امکان‌پذیر نیست. روی همراه اول هم نت کاملا قطعه. #مهسا_ایمنی,False,False,False,"{'hamrah_aval', 'irancell'}",-1,1
